50,-0.134880727219384,-0.455854638200459,-0.0441453617995414,-0.365119272780616
51,-0.134586756020237,-0.458737450733938,-0.0412625492660617,-0.365413243979763
52,-0.133797186568516,-0.461844723021661,-0.0381552769783388,-0.366202813431484
53,-0.132476686561237,-0.465220467603588,-0.0347795323964117,-0.367523313438763
54,-0.130592345682537,-0.468905839187948,-0.0310941608120522,-0.369407654317463
55,-0.128113264845404,-0.472939389321835,-0.0270606106781652,-0.371886735154596
56,-0.125010336652112,-0.477357017420148,-0.0226429825798522,-0.374989663347888
57,-0.121276956270389,-0.482163886281069,-0.0178361137189308,-0.378723043729611
58,-0.116938796380756,-0.487319827887354,-0.0126801721126456,-0.383061203619244
59,-0.112020959192229,-0.492781906773233,-0.00721809322676673,-0.387979040807771
60,-0.106544663494318,-0.498508566110168,-0.00149143388983162,-0.393455336505682
61,-0.100527131460809,-0.504459614489024,0.00445961448902406,-0.399472868539191
62,-0.0939816727456673,-0.510596009080547,0.0105960090805465,-0.406018327254333
63,-0.0869179548529576,-0.516879454140023,0.0168794541400228,-0.413082045147042
64,-0.0793424592744896,-0.52327182629884,0.0232718262988397,-0.42065754072551
65,-0.0712591380067108,-0.529734427041608,0.0297344270416076,-0.428740861993289
66,-0.0626703039089785,-0.536227049318817,0.0362270493188168,-0.437329696091022
67,-0.0535778106216046,-0.542706829961157,0.0427068299611571,-0.446422189378395
68,-0.043984603333108,-0.549126842719733,0.0491268427197326,-0.456015396666892
69,-0.0338967501779036,-0.555434368780129,0.0554343687801288,-0.466103249822096
70,-0.0233260938523692,-0.561568763799009,0.0615687637990088,-0.476673906147631
71,-0.0122927046553964,-0.567460098933951,0.067460098933951,-0.487707295344604
72,-0.000818075020742953,-0.573040049124635,0.0730400491246348,-0.499181924979257
73,0.0110681188445968,-0.578234937223389,0.0782349372233888,-0.511068118844597
74,0.023316057510711,-0.582953154549296,0.0829531545492962,-0.523316057510711
75,0.0358492449911081,-0.587080666689544,0.0870806666895435,-0.535849244991108
76,0.0485571081429385,-0.590476215898951,0.0904762158989514,-0.548557108142938
77,0.0612872078001191,-0.592966660869534,0.0929666608695337,-0.561287207800119
78,0.0738384104945441,-0.594343726973457,0.0943437269734572,-0.573838410494544
79,0.0859574672941347,-0.594364431387894,0.0943644313878939,-0.585957467294135
80,0.0973426520451589,-0.592758520284991,0.0927585202849909,-0.597342652045159
81,0.107658618895987,-0.589246622134062,0.0892466221340622,-0.607658618895987
82,0.116564981175405,-0.583571050442161,0.0835710504421608,-0.616564981175405
83,0.123756036156893,-0.575536075938427,0.0755360759384266,-0.623756036156893
84,0.129001731021015,-0.565047250514369,0.0650472505143688,-0.629001731021015
85,0.132175399660713,-0.552135046420393,0.0521350464203928,-0.632175399660713
86,0.132175399660712,-0.552135046420393,0.0521350464203926,-0.632175399660712
87,0.106143190305382,-0.515712742171867,0.0157127421718666,-0.606143190305382
88,0.0844288255046624,-0.485880329823328,-0.0141196701766719,-0.584428825504662
89,0.0654276529124644,-0.460583061479507,-0.0394169385204932,-0.565427652912464
90,0.048334456085181,-0.438679091238144,-0.0613209087618556,-0.548334456085181
91,0.0326915071437164,-0.419456242882926,-0.0805437571170741,-0.532691507143716
92,0.0182194572175384,-0.402440753747659,-0.0975592462523411,-0.518219457217538
93,0.00474165446473213,-0.387305903043793,-0.112694096956207,-0.504741654464732
94,-0.00785394235223265,-0.37382273433838,-0.12617726566162,-0.492146057647767
95,-0.0196356347037497,-0.361831123419096,-0.138168876580904,-0.48036436529625
96,-0.0306402799726672,-0.351221609502826,-0.148778390497174,-0.469359720027333
97,-0.0408811510749855,-0.341923204711055,-0.158076795288945,-0.459118848925014
98,-0.0503535893109921,-0.333894507544707,-0.166105492455293,-0.449646410689008
99,-0.0590398003469733,-0.327116461543572,-0.172883538456428,-0.440960199653027
100,-0.0669136789836487,-0.321585656903781,-0.178414343096219,-0.433086321016351
